client_id,first_name,last_name,dob,phone,email,address_street,unit_number,buzzer_code,address_city,address_province,address_postal,lat,lng,home_depot_id,building_type,enrolment_status,enrolment_start_date,closure_date,food_security_level,indigenous_identity_flag,language_primary,interpreter_required,mobility_wheelchair,mobility_walker,mobility_cane,mobility_bedbound,mobility_requires_assistance_at_door,mobility_low_vision,mobility_hard_of_hearing,diet_diabetic,diet_low_sodium,diet_heart_healthy,diet_renal,diet_pureed,diet_minced,diet_soft,diet_gluten_free,diet_vegetarian,diet_vegan,diet_halal,diet_kosher,diet_lactose_free,allergy_peanut_severity,allergy_tree_nut_severity,allergy_shellfish_severity,allergy_fish_severity,allergy_egg_severity,allergy_soy_severity,allergy_wheat_severity,allergy_dairy_severity,has_dog_on_premises,dog_notes,safe_to_leave_unattended,client_trust_level,requires_two_person_team,do_not_enter_home,emergency_contact_name,emergency_contact_phone
CLI-0176,Crystal,Newman,1950-05-27,(250) 895-6193,samantha10@example.org,721 Martinez Mountain,2342,,Victoria,BC,V8K 6X8,48.497385,-123.344601,DEP-02,low_rise,active,2024-02-17,,secure,False,English,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,none,none,mild,none,none,none,none,severe,False,,False,new,True,False,Thomas Hamilton,(250) 555-6139
CLI-0177,Jennifer,Crawford,1970-05-18,2504012293,,625 Rebekah Harbor Suite 720,2009,,Victoria,BC,V8I 9L5,48.416972,-123.405659,DEP-01,SRO,active,04/16/2024,,severe,False,English,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,severe,none,severe,none,none,none,none,none,False,,False,established,False,False,Lisa Holland,(250) 555-8616
CLI-0178,victor,Andrade,1960-11-24,(250) 437-2370,rbrown@example.com,3838 Veronica Tunnel,,,Victoria,BC,V8M 6G6,48.410912,-123.422959,DEP-01,house,active,"January 24, 2025",,marginal,False,Punjabi,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,none,none,none,none,mild,none,none,none,True,"Pug, barks at strangers",False,established,False,False,Karen Harrington,(250) 555-3632
CLI-0179,Maurice,Cunningham,1954-05-02,250-611-0938,paul20@example.com,40785 Terri Courts,1781,#6883,Victoria,BC,V9A 8Z9,48.496559,-123.384482,DEP-02,SRO,active,"February 06, 2024",,marginal,False,English,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,none,none,none,none,none,severe,severe,none,True,"Poodle mix, calm indoors",False,new,False,False,David Ferguson,(250) 555-7977
CLI-0180,Kylie,Mclaughlin,19/07/1959,2509308592,barbaramcgrath@example.com,23955 Jade Knoll Apt. 937,2179,,Victoria,BC,V8F 7N5,48.452317,-123.335238,DEP-01,assisted_living,active,"March 14, 2024",,moderate,False,Punjabi,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,severe,False,,False,trusted,True,False,Casey Johnson,(250) 555-5333
CLI-0181,BRIAN,guzman,12/07/1962,(250) 462-6269,foxaaron@example.net,52500 Brenda Divide,2443,#1390,Victoria,BC,V9V 3A6,48.43074,-123.314599,DEP-01,assisted_living,active,08/06/2023,,marginal,False,Vietnamese,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,mild,none,none,none,mild,none,none,none,True,"Pug, friendly",True,established,True,False,Sarah Valencia,(250) 555-3138
CLI-0182,Susan,BRoOKs,1957-07-17,250-754-9654,vwillis@example.com,26752 Walker Radial Apt. 644,,,Victoria,BC,V9F 3U3,48.498341,-123.354831,DEP-02,house,active,2024-08-30,,severe,False,English,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,none,none,none,none,mild,none,none,none,False,,True,trusted,False,False,Nicholas Rush,(250) 555-9953
CLI-0183,Stacy,mYERs,1966-10-03,,,95939 Sharon Divide,1546,,Victoria,BC,V9D 3T0,48.400501,-123.371738,DEP-01,assisted_living,active,11/03/2026,,moderate,False,Punjabi,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,severe,none,False,,False,established,False,False,Blake Reed,(250) 555-2052
CLI-0184,Luis,Fields,1930-12-15,N/A,underwoodelizabeth@example.net,0433 Michael Turnpike Apt. 006,1439,#9953,Victoria,BC,V9S 6J9,48.44494,-123.316583,DEP-01,assisted_living,paused,2025-04-06,,moderate,False,English,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,mild,mild,none,none,none,none,none,mild,False,,True,established,False,False,Jason Jackson,(250) 555-5670
CLI-0185,Robert,MACIAS,1957-06-27,(250) 587-5631,amy17@example.net,71040 Green Cove,408,#5085,Victoria,BC,V8O 4E6,48.401784,-123.332504,DEP-01,low_rise,active,05/07/2023,,marginal,True,English,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,severe,mild,none,none,none,none,mild,mild,False,,True,trusted,True,True,Christopher Bennett,(250) 555-7218
CLI-0186,Jessica,Payne,1950-04-18,(250) 240-5930,morgantricia@example.com,2962 Craig Ford,997,#2230,Victoria,BC,V8S 7D2,48.426991,-123.424449,DEP-01,SRO,active,2024-02-13,,severe,False,English,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,mild,none,none,none,none,False,,True,established,False,False,Jennifer Spencer,(250) 555-9412
CLI-0187,sara,FErnaNdeZ,1934-07-18,(250) 956-0409,kenneth10@example.com,05061 Colon Road Suite 310,,,Victoria,BC,V8I 6F4,48.420302,-123.389969,DEP-01,house,deceased,2023-11-11,2024-04-09,moderate,False,English,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,established,False,False,Mark Rowland,(250) 555-4602
CLI-0188,Thomas,Wilson,1962-12-18,2505426457,qruiz@example.com,862 Mcclure Land,,,Victoria,BC,V9P 3F3,48.473392,-123.318071,DEP-02,house,active,2024-11-25,,severe,False,English,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,none,none,none,mild,none,none,none,none,False,,False,trusted,False,False,Andrew Gonzales,(250) 555-6747
CLI-0189,Jose,Hood,1950-05-31,250.518.3045,hernandezheather@example.org,586 Angela Ville,1507,#8620,Victoria,BC,V9I 5O0,48.498979,-123.411399,DEP-02,assisted_living,paused,2024-12-22,,severe,False,English,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,severe,mild,none,mild,none,severe,none,none,False,,True,trusted,False,True,Joseph Sheppard,(250) 555-6685
CLI-0190,gloria,mayer,1944-06-19,(250) 514-9543,,4160 David Throughway,,,Victoria,BC,V9V 2O2,48.428841,-123.30458,DEP-01,house,active,2024-11-29,,moderate,False,English,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,severe,none,none,none,none,none,none,mild,False,,True,established,False,False,Travis Jackson,(250) 555-3280
CLI-0191,Jason,lee,1955-05-14,(250) 586-1673,,1632 Flores Stream,1466,,Victoria,BC,V8N 8G4,48.468332,-123.420074,DEP-02,low_rise,active,2024-12-14,,moderate,False,English,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,new,False,False,Andrea Hughes,(250) 555-8888
CLI-0192,RAY,Nguyen,1942-12-26,250-425-5448,april09@example.net,62299 Sara Port Apt. 485,921,#9056,Victoria,BC,V8X 9V8,48.469059,-123.320353,DEP-01,low_rise,active,2023-08-02,,severe,False,English,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,mild,none,none,none,none,mild,none,none,True,"Chihuahua, friendly",True,trusted,False,False,Deborah Pena,(250) 555-2638
CLI-0193,Ashley,Kennedy,1953-07-27,250-313-6851,,6299 Williams Isle,,,Victoria,BC,V9M 6W1,48.495909,-123.376055,DEP-02,house,active,2025-09-02,,marginal,False,Vietnamese,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,none,none,none,none,mild,none,none,none,False,,True,trusted,False,False,Amber Alvarez,(250) 555-5247
CLI-0194,JOSEPH,Watson,1936-04-21,250-448-8482,lisa44@example.com,132 Mccann Mills Suite 469,495,#497,Victoria,BC,V9S 9M1,48.412942,-123.401389,DEP-01,low_rise,active,2024-03-06,,marginal,False,English,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,none,none,none,none,none,none,none,none,False,,True,established,False,True,Chelsea Lewis,(250) 555-1085
CLI-0195,MADISON,Figueroa,1954-07-17,2508008773,lori82@example.org,862 Glenn Wells Apt. 030,,,Victoria,BC,V8K 2V8,48.435956,-123.388796,DEP-01,house,active,2024-06-13,,moderate,False,English,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,mild,severe,none,none,mild,mild,none,none,True,"Boxer, barks at strangers",False,new,False,False,Thomas Bush,(250) 555-6400
CLI-0196,Joshua,Colon,13/07/1963,250-654-1472,hreid@example.net,57972 Matthews Keys,477,#3901,Victoria,BC,V8H 7C9,48.492417,-123.3505,DEP-02,low_rise,closed,2023-06-27,2024-06-15,severe,False,English,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,new,False,True,Ryan Green,(250) 555-9785
CLI-0197,MARIAH,Davis,"July 18, 1940",250-897-3026,hughesfrank@example.net,33468 Michelle Trafficway,,,Victoria,BC,V8X 3B1,48.456805,-123.301359,DEP-01,house,active,"September 30, 2025",,marginal,True,English,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,mild,none,none,none,False,,True,trusted,False,False,Kara Anderson,(250) 555-8213
CLI-0198,Glen,Owen,1947-02-08,(250) 702-9662,johnnytrujillo@example.com,6574 Steven Springs Suite 910,,,Victoria,BC,V8A 7B4,48.464991,-123.381936,DEP-02,house,active,2025-06-10,,marginal,False,English,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,none,none,none,mild,none,mild,none,mild,False,,True,trusted,False,False,Mary Bridges,(250) 555-8656
CLI-0199,Nicholas,Holland,23/03/1940,2509835491,,1715 Davidson Wall Suite 443,1400,#9600,Victoria,BC,V8A 4Z4,48.474563,-123.311301,DEP-02,low_rise,active,2024-09-08,,severe,False,English,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,none,mild,none,severe,none,none,none,none,True,"Golden Retriever, shy",True,new,False,False,Ralph Yoder,(250) 555-1996
CLI-0200,Linda,Lang,1940-01-28,250-211-4900,,520 Bright Green Suite 660,,,Victoria,BC,V9A 5R0,48.49517,-123.301204,DEP-02,house,active,2025-04-01,,marginal,False,Vietnamese,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,False,new,False,False,Wendy Cabrera,(250) 555-9249
CLI-0201,maTtheW,Reeves,1948-10-11,(250) 785-2054,qknox@example.com,82417 Joyce Stream Apt. 513,1960,#3047,Victoria,BC,V9R 1Q0,48.499781,-123.355451,DEP-02,assisted_living,active,2026-03-16,,moderate,False,English,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,mild,none,none,none,none,none,none,none,True,"Pug, calm indoors",False,established,False,False,Patrick Parker,(250) 555-5315
CLI-0202,kristin,Rivera,07/05/1934,(250) 208-6390,,471 Brown Roads Apt. 738,,N/A,Victoria,BC,V9X 1E0,48.476551,-123.343293,DEP-02,house,paused,2023-06-04,,moderate,False,Punjabi,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,none,none,none,none,none,mild,mild,none,False,,True,established,False,False,Michael Moreno,(250) 555-4805
CLI-0203,Robert,Pitts,16/02/1952,(250) 379-2062,,35697 Leslie Stravenue,592,,Victoria,BC,V9J 5M5,48.429735,-123.398832,DEP-01,assisted_living,paused,2024-02-03,,secure,False,English,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,mild,none,none,none,mild,False,,True,established,False,False,Bobby Cook,(250) 555-5309
CLI-0204,Valerie,Edwards,"July 07, 1957",(250) 591-7573,,74329 Tracy Track,259,,Victoria,BC,V9X 1L1,48.408686,-123.429477,DEP-01,low_rise,active,2024-07-14,,severe,False,Spanish,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,none,none,none,mild,none,none,none,mild,False,,True,new,False,False,Beverly Hamilton,(250) 555-7230
CLI-0205,Ruben,Patterson,1932-01-18,(250) 429-3102,,0083 Dodson Islands Apt. 003,997,,Victoria,BC,V9P 8V2,48.463103,-123.414793,DEP-02,high_rise,closed,2024-08-02,"May 28, 2025",moderate,False,English,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,mild,none,none,False,,False,established,False,True,Shawn Collins,(250) 555-6054
CLI-0206,Curtis,Gordon,1952-08-18,2507471781,gary04@example.com,898 Hamilton Spur Apt. 575,1206,#2249,Victoria,BC,V8R 3Y1,48.444764,-123.416803,DEP-01,high_rise,closed,2025-02-19,2025-04-26,moderate,True,English,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,mild,none,none,none,none,none,False,,True,new,False,False,Carmen Meadows,(250) 555-7805
CLI-0207,Lisa,Smith,1955-06-02,250-626-6508,,230 David Station,2040,,Victoria,BC,V8D 9Z6,48.402015,-123.338602,DEP-01,high_rise,active,2025-01-14,,severe,False,English,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,trusted,False,True,Amanda Mcdowell,(250) 555-4808
CLI-0208,Jonathan,Nichols,1953-06-21,(250) 533-3890,wheelerbrandon@example.org,16761 Wells Drives,,,Victoria,BC,V9J 5E0,48.405893,-123.375987,DEP-01,house,active,2025-07-26,,severe,False,English,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,mild,none,none,none,none,mild,none,none,False,,False,established,False,False,Michael Smith,(250) 555-4349
CLI-0209,Robert,Garcia,06/06/1953,,cindy26@example.org,1173 Kimberly Village,2409,,Victoria,BC,V9Q 9I7,48.480281,-123.307201,DEP-02,assisted_living,active,02/20/2025,,severe,False,English,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,mild,none,mild,mild,none,none,none,none,False,,True,new,False,False,Christina Warner,(250) 555-7274
CLI-0210,Kenneth,Williams,"July 28, 1964",(250) 583-4668,,75300 Rebecca Village Suite 218,,,Victoria,BC,V9Z 9V7,48.433016,-123.334203,DEP-01,house,active,2023-04-21,,severe,False,English,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,mild,mild,severe,mild,mild,none,mild,none,False,,True,established,False,True,Nathaniel Conway,(250) 555-6668
CLI-0211,Dawn,Bryant,"June 13, 1942",(250) 503-0798,,7012 Melissa Lake Suite 611,,,Victoria,BC,V8M 5F0,48.472849,-123.417933,DEP-02,house,active,24/04/2025,,moderate,True,Cantonese,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,mild,none,mild,none,none,mild,none,none,False,,False,new,False,True,Stefanie Smith,(250) 555-4181
CLI-0212,Devon,Holland,1961-08-31,(250) 852-4799,michael79@example.com,5216 Rivers Groves,644,#3230,Victoria,BC,V9V 5W2,48.465511,-123.339382,DEP-01,low_rise,closed,2025-05-05,2026-01-24,secure,False,English,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,mild,none,mild,none,none,none,none,none,False,,True,trusted,False,False,Melissa Mendoza,(250) 555-5703
CLI-0213,RObERt,MERCADO,30/12/1968,(250) 797-7185,,20216 Pham Springs,,Unknown,Victoria,BC,V9N 3G4,48.4178,-123.428936,DEP-01,house,closed,12/04/2024,2025-02-08,marginal,False,English,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,mild,none,none,False,,True,established,False,False,Logan Maxwell,(250) 555-1129
CLI-0214,Cheryl,Huffman,"January 14, 1930",(250) 708-6393,timothyfreeman@example.com,14508 Tiffany Skyway Suite 889,1979,#5770,Victoria,BC,V9U 1F5,48.415875,-123.378676,DEP-01,low_rise,active,11/27/2025,,moderate,False,English,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,severe,none,False,,True,new,False,False,Matthew Wright,(250) 555-3416
CLI-0215,Michael,Rhodes,26/01/1938,(250) 339-6238,jhernandez@example.net,28772 Karen Islands,481,#7233,Victoria,BC,V9C 2H3,48.420041,-123.42419,DEP-01,assisted_living,active,2024-08-29,,marginal,False,English,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,severe,none,mild,none,none,True,"Pug, friendly",True,new,False,False,Wayne Williams,(250) 555-7974
